caseid,dAge,dAncstry1,dAncstry2,iAvail,iCitizen,iClass,dDepart,iDisabl1,iDisabl2,iEnglish,iFeb55,iFertil,dHispanic,dHour89,dHours,iImmigr,dIncome1,dIncome2,dIncome3,dIncome4,dIncome5,dIncome6,dIncome7,dIncome8,dIndustry,iKorean,iLang1,iLooking,iMarital,iMay75880,iMeans,iMilitary,iMobility,iMobillim,dOccup,iOthrserv,iPerscare,dPOB,dPoverty,dPwgt1,iRagechld,dRearning,iRelat1,iRelat2,iRemplpar,iRiders,iRlabor,iRownchld,dRpincome,iRPOB,iRrelchld,iRspouse,iRvetserv,iSchool,iSept80,iSex,iSubfam1,iSubfam2,iTmpabsnt,dTravtime,iVietnam,dWeek89,iWork89,iWorklwk,iWWII,iYearsch,iYearwrk,dYrsserv
1866024,4,1,1,0,0,4,3,2,2,0,0,3,0,2,2,0,2,0,0,1,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,3,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,2,0,1,1,1,0,15,1,0
1244892,4,0,1,0,3,1,3,2,2,2,0,1,0,3,5,9,3,0,0,0,0,0,0,1,6,0,1,0,3,0,1,4,2,2,6,0,2,4,2,1,2,4,0,0,0,1,1,0,4,51,0,5,0,1,0,1,0,0,0,1,0,2,1,0,0,9,1,0
2157031,4,1,2,0,0,1,5,2,2,0,0,1,0,3,3,0,2,0,0,0,0,0,0,0,9,0,2,0,4,0,1,4,1,2,2,0,2,0,2,1,4,3,2,0,0,1,1,0,3,10,0,6,0,1,0,1,0,0,0,2,0,2,1,1,0,12,1,0
1337920,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,2,0,0,2,0,2,1,4,0,2,0,111,0,0,1,0,22,1,6,0,2,0,1,0,0,0,0,0,0,0,2,0,6,0,0
1773851,3,11,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,4,1,2,0,0,2,0,2,1,0,0,2,0,0,0,6,0,0,10,0,6,0,1,0,0,0,0,3,0,0,0,2,2,0,10,5,0
1171625,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,0,0,2,0,113,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2177280,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,221,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132931,4,1,2,0,0,1,4,2,2,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,5,0,2,0,0,0,1,4,1,2,5,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,5,0,2,1,1,0,9,1,0
239972,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,2,0,121,0,0,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1693427,3,1,1,0,0,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,2,0,0,0,4,2,2,3,0,2,0,2,1,1,0,1,0,0,0,6,0,0,24,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,11,4,0
725104,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,4,0,11,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
650888,4,1,1,0,3,1,5,2,2,0,0,0,0,3,5,8,2,0,0,0,0,0,0,0,6,0,2,0,0,0,1,4,2,2,2,0,2,4,2,2,0,3,0,0,0,1,1,0,3,51,0,1,0,1,0,0,0,0,0,3,0,2,1,1,0,10,1,0
1335357,6,3,1,0,0,1,3,2,2,1,0,9,0,3,4,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,1,4,1,2,2,0,2,0,2,1,4,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,3,0,2,1,1,0,5,1,0
35607,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,1,2,0,0,2,0,2,1,4,0,2,0,111,0,0,1,2,10,1,6,0,2,0,1,0,0,0,0,0,0,0,2,0,5,0,0
1358368,6,0,1,0,0,7,2,2,2,0,0,0,0,3,2,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,10,4,1,2,4,0,2,0,2,1,0,2,0,0,0,0,1,0,2,10,0,1,0,1,0,0,0,0,0,1,0,2,1,1,0,5,1,0
2421918,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,1,2,4,0,2,0,141,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
245269,7,0,1,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,0,0,4,1,2,0,0,2,0,2,1,4,0,0,0,0,0,6,0,2,10,0,4,0,1,0,1,0,0,3,0,0,0,2,2,0,6,5,0
1471023,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,2,4,0,2,0,121,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0
647613,5,3,12,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,4,1,2,0,0,2,0,0,2,0,0,12,0,0,0,6,0,0,10,0,6,0,2,0,0,0,0,0,0,0,0,2,2,0,5,6,0
2052708,6,4,1,0,3,0,0,1,2,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,2,2,0,0,2,4,2,2,4,0,5,0,0,0,6,0,0,51,0,1,0,1,0,1,1,1,3,0,0,0,2,0,0,9,6,0
153222,2,11,1,0,0,0,0,1,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,4,1,2,0,0,2,0,2,1,4,0,2,0,113,0,6,1,0,10,1,6,0,3,0,1,0,0,3,0,0,0,2,2,0,8,7,0
898185,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,4,0,2,0,112,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1896075,5,1,2,0,0,5,2,2,2,0,1,0,0,3,3,0,2,0,0,0,0,0,0,0,10,0,2,0,0,0,1,2,1,2,5,0,2,0,2,1,0,3,0,0,0,1,1,0,3,10,0,1,7,1,0,0,0,0,0,5,0,2,1,1,0,11,1,1
1094895,7,1,2,0,0,4,5,2,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,0,2,0,1,0,10,2,1,2,5,0,2,0,2,0,0,0,10,0,0,0,1,0,2,21,0,3,10,1,0,0,0,0,0,4,0,0,2,2,1,10,1,1
671119,4,1,2,0,0,1,2,2,2,0,0,2,0,3,3,0,3,0,0,0,0,0,0,0,9,0,2,0,2,0,1,4,1,2,1,0,2,0,2,1,1,4,0,0,0,2,1,0,4,21,0,4,0,1,0,1,0,0,0,4,0,2,1,1,0,12,1,0
570660,3,1,1,0,0,3,0,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,9,0,2,2,4,0,0,4,2,2,4,0,2,0,1,1,0,2,0,0,0,0,6,0,2,10,0,6,0,2,0,0,0,0,3,0,0,1,1,2,0,11,2,0
1258464,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,0,4,0,2,0,112,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
137936,3,1,1,0,0,1,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,0,2,2,4,0,0,4,2,2,6,0,2,0,0,2,0,2,13,0,0,0,6,0,2,10,0,6,0,3,0,0,0,0,3,0,0,1,1,2,0,11,2,0
663416,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,112,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1273344,3,8,1,0,4,0,0,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,2,2,0,0,2,3,2,0,4,0,1,0,0,0,6,0,0,52,0,1,0,3,0,1,0,0,3,0,0,0,2,2,0,10,7,0
734114,5,11,1,0,0,1,2,1,2,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,1,2,1,2,6,0,2,0,1,1,0,2,0,0,0,2,1,0,2,24,0,1,4,1,0,0,0,0,0,4,1,1,1,1,0,11,1,1
1937817,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,2,0,0,2,0,2,0,4,0,2,0,111,0,0,1,0,10,1,6,0,2,0,1,0,0,0,0,0,0,0,2,0,6,0,0
2079137,6,11,1,0,0,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,2,0,0,0,2,1,2,5,0,2,0,2,0,0,0,0,0,0,0,6,0,0,10,0,1,8,1,0,0,0,0,3,0,0,0,2,2,0,5,3,1
2225982,3,3,1,0,3,1,2,2,2,1,0,0,6,3,1,4,1,0,0,0,0,0,0,0,6,0,1,0,0,0,1,4,2,2,5,0,2,4,1,1,0,2,0,0,0,1,1,0,2,51,0,1,0,1,0,0,0,0,0,3,0,1,1,1,0,7,1,0
669625,7,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,4,0,0,4,1,1,0,0,2,0,1,0,4,0,9,0,0,0,6,0,2,22,0,6,0,1,0,1,0,0,3,0,0,0,2,2,0,14,6,0
501098,6,2,1,0,0,5,1,2,2,1,1,0,0,3,4,0,3,0,0,1,0,0,1,1,4,0,1,0,0,0,1,2,2,2,5,0,2,0,2,2,0,4,0,0,0,2,1,0,5,21,0,1,4,1,0,0,0,0,0,6,1,2,1,1,0,11,1,2
71182,3,11,1,0,0,1,4,2,2,1,0,1,0,3,3,0,1,0,0,0,0,0,0,0,8,0,1,0,4,0,1,4,2,2,1,0,2,0,2,1,4,2,0,0,0,1,1,0,2,10,0,6,0,1,0,1,0,0,0,1,0,2,1,1,0,11,1,0
23357,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,111,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
1968286,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,211,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
614011,4,1,1,0,0,1,4,2,2,0,0,3,0,2,2,0,2,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,2,2,1,0,2,0,2,0,3,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,4,0,2,1,1,0,12,1,0
1244139,4,1,12,0,0,1,2,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,4,0,2,0,2,0,1,4,1,2,6,0,2,0,2,0,0,3,0,0,0,1,1,0,3,10,0,4,0,1,0,0,0,0,0,3,0,2,1,1,0,10,1,0
980629,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,2,0,111,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1705149,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,1,2,0,0,2,0,223,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1787989,3,11,1,0,0,1,0,2,2,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,7,0,1,2,4,0,0,4,2,2,3,0,2,0,2,2,1,0,2,0,0,0,6,0,2,10,0,6,0,1,0,1,2,1,3,0,0,0,2,2,0,10,3,0
1409836,2,11,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,4,1,2,0,0,2,0,2,2,4,0,2,0,112,0,6,1,0,22,1,6,0,3,0,1,0,0,3,0,0,0,2,2,0,6,7,0
1240095,4,11,2,0,0,1,5,2,2,0,0,3,0,3,3,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,1,2,2,2,1,0,2,0,1,1,1,2,1,0,0,2,1,0,2,23,0,1,4,1,0,1,0,0,0,3,1,1,1,1,0,9,1,1
820452,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,112,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1986604,7,0,1,0,0,1,0,2,2,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,8,0,2,2,1,0,0,4,1,2,3,0,2,0,1,0,4,2,0,0,0,0,6,0,2,24,0,3,0,1,0,1,0,0,0,0,0,1,1,2,0,5,2,0
1093768,3,3,1,0,4,1,3,2,2,2,0,0,0,3,3,3,1,0,0,0,0,0,0,0,5,0,1,0,4,0,1,4,1,2,6,0,2,4,2,1,0,2,7,7,0,2,1,0,2,52,0,6,0,1,0,0,0,0,0,4,0,2,1,1,0,4,1,0
712550,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,2,0,4,0,2,0,111,0,0,1,0,23,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,6,0,0
2448206,4,1,1,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,0,3,0,0,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,11,5,0
1041651,5,11,1,0,0,1,3,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,5,0,2,0,0,0,1,2,1,2,6,0,2,0,2,2,0,3,0,0,0,1,1,0,3,10,0,1,4,1,0,0,0,0,0,3,1,2,1,1,0,11,1,1
544678,7,11,1,0,3,0,0,2,2,1,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,4,2,2,0,0,2,2,2,1,0,0,0,0,0,0,6,0,3,51,0,1,0,1,0,0,0,0,3,0,0,0,2,2,0,6,6,0
1664512,3,1,2,0,0,1,1,2,2,0,0,0,0,5,5,0,2,0,0,0,0,0,0,0,7,0,2,0,4,0,1,4,2,2,6,0,2,0,2,2,0,3,0,0,0,1,1,0,3,10,0,6,0,1,0,0,0,0,0,2,0,2,1,1,0,10,1,0
2354638,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,4,0,2,0,111,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,2,0,5,0,0
2000908,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,221,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2216564,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,1,3,4,0,2,0,223,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2077900,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,4,0,2,0,113,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
1649058,4,11,2,0,0,1,0,2,2,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,8,0,2,2,0,0,0,4,1,2,3,0,2,0,2,0,2,2,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,1,1,2,0,6,1,0
1706113,4,1,2,0,0,4,4,1,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,4,0,2,0,4,0,2,4,2,1,6,0,2,0,1,1,0,2,4,0,0,0,1,0,2,10,0,6,0,2,0,0,0,0,0,3,0,1,1,1,0,6,1,0
936754,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,0,1,4,0,11,0,0,0,0,0,0,10,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,0,0
645624,2,1,1,4,0,1,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,0,2,1,4,0,0,4,1,2,6,0,2,0,2,0,0,2,3,0,111,0,3,1,2,10,1,6,0,2,0,0,0,0,3,0,0,1,1,2,0,7,1,0
331292,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,2,0,112,0,0,1,0,24,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2415260,4,0,1,0,0,1,2,2,2,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,6,0,2,0,0,0,1,4,2,2,2,0,2,0,2,2,1,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,5,0,1,1,0,0,11,1,0
1049926,4,1,2,0,0,1,4,2,2,0,0,0,0,3,4,0,4,0,0,1,0,0,0,1,4,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,0,5,0,0,0,1,1,0,5,10,0,1,0,1,0,0,0,0,0,5,0,2,1,1,0,15,1,0
530844,4,11,1,0,0,1,3,2,2,0,0,0,0,5,4,0,1,0,0,0,0,0,0,0,8,0,2,0,2,0,1,2,2,2,2,0,1,0,1,2,0,2,0,0,0,1,1,0,2,22,0,4,1,1,1,0,0,0,0,5,0,1,1,1,0,10,1,2
2022541,7,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,2,1,2,0,0,2,0,2,0,4,0,1,0,0,0,6,0,2,22,0,1,10,1,0,1,0,0,3,0,0,0,2,2,1,11,6,2
1072162,1,6,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,2,1,4,0,7,4,122,0,0,0,0,52,1,0,0,1,0,1,3,1,0,0,0,0,0,0,0,1,0,0
378245,2,11,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,4,2,2,0,0,2,0,2,1,0,0,2,0,0,0,6,0,0,10,0,6,0,2,0,0,0,0,3,0,0,0,2,2,0,11,7,0
286342,6,1,1,4,0,1,0,1,2,0,0,4,0,3,0,0,1,0,0,0,0,0,0,0,9,0,2,1,0,0,0,4,1,2,2,0,2,0,2,1,4,2,1,0,0,0,3,0,2,22,0,1,0,1,0,1,0,0,3,0,0,2,1,2,0,10,2,0
2171919,6,11,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,1,0,0,4,1,1,0,0,2,0,1,1,2,0,0,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,6,5,0
1308809,3,0,1,0,4,2,3,2,2,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,8,0,1,0,4,0,2,4,2,2,2,0,2,3,1,1,0,2,9,0,0,0,1,0,2,52,0,6,0,3,0,0,0,0,0,5,0,1,1,1,0,15,1,0
1670545,5,1,2,0,0,1,3,2,2,0,0,4,0,2,2,0,2,0,0,0,0,0,0,0,8,0,2,0,2,0,1,4,2,2,2,0,2,0,2,2,3,3,0,0,0,1,1,0,3,21,0,4,0,1,0,1,0,0,0,3,0,1,1,1,0,10,1,0
1693615,4,1,1,0,0,1,5,2,2,0,0,0,0,5,5,0,3,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,2,2,2,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,6,0,2,1,1,0,11,1,0
592642,3,11,1,0,0,1,3,2,2,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,5,0,2,0,0,0,1,4,1,2,6,0,2,0,2,1,0,2,0,0,0,1,1,0,2,10,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,5,1,0
1345825,5,11,1,0,0,4,3,2,2,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,9,0,2,0,0,0,1,3,1,2,1,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,4,0,1,1,1,0,16,1,0
2075748,7,1,1,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,2,4,0,1,0,0,0,6,0,3,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,13,6,0
951869,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,4,0,2,0,112,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1608106,7,1,2,0,0,7,4,2,2,0,0,0,0,2,1,0,2,0,0,1,1,0,0,0,6,0,2,0,0,0,1,2,1,2,2,0,2,0,2,1,0,3,0,0,0,1,1,0,4,10,0,1,10,1,0,0,0,0,0,5,0,2,1,1,1,7,1,1
2441066,7,1,2,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,2,0,2,1,4,0,1,0,0,0,6,0,2,10,0,1,10,1,0,1,0,0,3,0,0,0,2,2,1,11,6,1
597580,2,11,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,4,2,2,0,0,2,0,2,2,4,0,2,0,221,0,6,1,0,22,1,6,0,2,0,1,0,0,3,0,0,0,2,2,0,7,7,0
778505,5,11,1,0,0,1,1,2,2,0,0,4,0,3,3,0,3,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,2,2,5,0,2,0,2,1,2,4,1,0,0,2,1,0,4,23,0,1,0,1,0,1,0,0,0,2,0,2,1,1,0,10,1,0
1953851,5,11,1,0,0,1,0,2,2,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,4,0,2,2,0,0,0,4,1,2,6,0,2,0,2,1,4,2,1,0,0,0,6,0,2,24,0,1,0,1,0,1,0,0,3,0,0,1,1,2,0,10,2,0
14021,4,11,1,0,0,3,3,2,2,0,0,0,0,2,2,0,3,0,0,0,0,0,0,0,10,0,2,0,0,1,1,2,2,2,3,0,2,0,2,3,0,4,0,0,0,1,1,0,4,10,0,1,2,1,0,0,0,0,0,2,0,2,1,1,0,10,1,1
2386014,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,0,0,2,0,111,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1875460,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,4,0,2,0,141,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,2,0,6,0,0
1884073,5,11,1,0,0,6,3,2,2,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,1,4,2,2,5,0,2,0,2,1,0,2,0,0,0,2,1,0,2,10,0,1,0,1,0,0,0,0,0,5,0,1,1,1,0,6,1,0
1168448,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,4,0,2,0,121,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
1983839,5,3,1,0,0,3,3,2,2,0,0,2,0,3,3,0,2,0,0,1,0,0,0,0,5,0,2,0,0,0,1,4,1,2,2,0,2,0,2,2,4,3,1,0,0,2,1,0,3,10,0,1,0,1,0,1,0,0,0,2,0,2,1,1,0,10,1,0
456915,4,1,2,0,0,5,3,2,2,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,4,0,2,0,4,0,1,2,2,2,5,0,2,0,2,2,0,2,0,0,0,1,1,0,2,24,0,6,4,1,0,0,0,0,0,1,1,2,1,1,0,11,1,1
985775,3,1,3,0,0,1,4,2,2,0,0,0,0,5,3,0,4,0,0,1,0,0,0,0,4,0,2,0,0,0,1,4,2,2,2,0,2,0,2,2,0,5,0,0,0,1,1,0,5,10,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,11,1,0
2134350,4,1,2,0,0,6,5,2,2,0,0,4,0,1,1,0,1,1,0,0,0,0,0,0,9,0,2,0,0,0,1,4,2,2,1,0,2,0,2,2,2,2,1,0,0,1,1,0,2,22,0,1,0,1,0,1,0,0,0,5,0,1,1,1,0,11,1,0
1565949,2,11,1,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,4,2,2,0,0,2,0,2,2,0,0,2,0,0,0,3,0,0,10,0,6,0,2,0,0,0,0,3,0,0,0,2,2,0,10,7,0
710387,5,0,1,0,0,1,3,2,2,0,0,1,0,3,3,0,3,0,0,0,0,0,0,0,8,0,2,0,0,0,1,4,1,2,2,0,2,0,2,0,4,4,1,0,0,1,1,0,4,23,0,1,0,1,0,1,0,0,0,5,0,2,1,1,0,10,1,0
1661571,6,1,1,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,0,4,0,1,0,0,0,6,0,0,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,11,5,0
2198069,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,223,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821667,5,1,2,0,0,1,0,2,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,8,0,2,2,2,0,0,4,2,2,5,0,2,0,2,0,0,3,7,4,0,0,6,0,3,23,0,4,0,1,0,0,0,0,3,0,0,2,1,2,0,8,1,0
