country,city,property_type,furnishing_status,property_size_sqft,price,constructed_year,previous_owners,rooms,bathrooms,garage,garden,crime_cases_reported,legal_cases_on_property,customer_salary,loan_amount,loan_tenure_years,monthly_expenses,down_payment,emi_to_income_ratio,satisfaction_score,neighbourhood_rating,connectivity_score,decision
1,30,1,2,4668,934064,2023,6,1,1,0,0,1,0,19786,793532,15,8445,140532,0.35,5,10,7,0
6,29,1,2,2459,365674,2009,2,7,1,0,0,1,1,8997,297306,10,2404,68368,0.38,5,10,7,0
9,6,5,1,5874,1060257,2011,4,8,3,0,1,1,0,39042,869197,10,19395,191060,0.25,10,9,2,1
5,25,0,1,2400,716707,2021,3,8,7,1,1,0,1,97710,468854,30,19855,247853,0.03,10,1,5,0
4,28,2,2,3784,1590396,2016,4,4,3,1,0,2,1,99150,694487,25,16520,895909,0.05,1,4,7,0
4,21,3,1,1983,833505,1963,2,8,6,1,0,0,1,82895,612264,20,5635,221241,0.06,8,5,4,0
5,3,1,1,1900,570814,1976,5,7,4,0,1,0,1,29980,440391,20,15605,130423,0.11,3,2,3,0
5,3,0,0,768,226240,2020,3,6,5,0,1,1,1,19630,110696,25,14520,115544,0.04,9,8,1,0
0,5,4,0,4111,1312549,2015,3,7,1,1,0,0,1,87940,799873,10,11355,512676,0.1,3,3,9,0
1,36,1,2,876,178713,1989,4,8,1,1,0,3,0,4360,139872,25,19995,38841,0.22,10,9,1,0
0,35,5,0,1227,392291,2001,2,5,4,1,0,1,0,32680,212733,20,8510,179558,0.05,8,2,3,1
11,16,2,0,4685,1875676,1973,4,8,1,1,0,0,0,11090,1324815,15,12225,550861,1.04,8,8,8,0
2,23,1,2,5720,1998623,1984,2,3,1,0,0,1,0,53215,814994,30,8135,1183629,0.1,5,10,1,0
11,16,3,0,555,222941,2015,0,7,1,0,1,2,1,97050,160542,25,12290,62399,0.01,6,10,10,0
4,28,0,2,1535,640957,1989,6,4,2,1,0,0,0,64430,438331,25,4395,202626,0.05,7,8,10,1
7,27,3,0,540,245720,1973,0,8,3,1,1,0,1,35645,192876,20,5380,52844,0.04,4,9,3,0
9,6,0,1,4734,854365,1971,3,8,8,1,1,3,0,32134,490881,30,3020,363484,0.1,9,3,1,0
6,9,0,1,996,150817,2008,0,3,3,0,1,0,0,13874,111629,20,1279,39188,0.06,9,6,10,1
12,8,0,1,3792,1896397,1971,2,6,2,1,1,0,1,43545,1366063,20,11215,530334,0.23,2,3,2,0
2,39,3,2,2765,966669,1969,1,4,3,1,0,0,1,37845,474424,10,15400,492245,0.14,5,5,2,0
8,34,3,1,5934,4149230,2000,5,8,3,1,0,3,0,53985,2488545,25,8435,1660685,0.31,4,8,3,0
12,31,4,1,2892,1449544,1989,5,5,2,1,1,2,0,36930,1206369,20,8955,243175,0.24,8,3,5,1
12,12,0,2,4867,2435840,2001,6,4,4,0,0,2,0,26345,1487029,10,18935,948811,0.64,4,7,3,0
0,35,2,2,4765,1521804,1994,6,5,1,0,0,0,0,67370,658992,25,4800,862812,0.07,2,5,7,0
9,14,4,1,1587,283293,1974,2,6,6,1,0,1,0,9750,221130,20,11180,62163,0.17,9,1,8,1
3,33,1,0,1775,670754,1970,0,2,1,0,1,2,1,13255,483013,15,5780,187741,0.32,9,8,2,0
3,32,5,1,3935,1496246,1996,6,5,5,0,1,2,1,24605,1022040,20,3485,474206,0.31,8,10,5,0
2,39,4,1,5829,2043019,2020,5,1,1,0,1,1,0,82690,978117,15,17505,1064902,0.1,8,9,8,1
7,15,3,0,3170,1425988,1998,1,5,3,1,0,2,0,49410,948649,20,16900,477339,0.14,2,2,9,0
4,28,5,0,4244,1785002,1985,6,2,2,0,1,0,0,73955,891220,20,7405,893782,0.09,2,1,4,0
0,35,0,0,5514,1761208,1960,3,3,2,1,0,3,0,51535,906194,25,2620,855014,0.12,9,8,3,0
4,19,5,2,1495,623926,1997,6,5,2,1,0,0,0,92995,281351,15,19000,342575,0.03,6,9,9,0
9,14,3,1,405,75827,2023,2,2,1,1,0,1,1,37966,38529,10,6285,37298,0.01,2,5,10,0
2,39,5,1,2052,719801,1993,4,8,7,1,0,2,0,78035,292228,20,15270,427573,0.03,3,5,3,0
6,9,3,2,5133,769216,1970,6,7,7,0,1,1,0,12366,432216,30,939,337000,0.22,8,2,3,1
9,6,2,2,1419,257049,1986,3,7,4,1,0,1,0,28350,142184,10,5950,114865,0.06,10,7,8,1
9,6,0,2,2220,403359,2015,1,2,2,1,0,2,0,6384,341734,25,10000,61625,0.36,9,3,9,1
4,21,0,2,4078,1714287,1997,5,3,3,0,0,3,0,23565,1246375,15,16840,467912,0.46,9,3,8,0
3,33,3,0,5779,2196704,1974,3,7,7,0,1,2,0,54655,1510264,10,8470,686440,0.31,5,6,6,0
3,32,0,2,4058,1544014,1981,2,7,1,1,1,0,0,43535,1282613,15,13635,261401,0.26,4,10,9,0
12,31,2,0,3247,1623672,1972,3,5,2,1,1,1,1,77970,1198916,30,9085,424756,0.1,6,9,9,0
3,33,1,1,4849,1838712,2012,0,6,5,0,0,2,0,39885,1061947,20,18230,776765,0.2,4,10,2,0
4,28,1,0,5455,2287520,2002,0,1,1,0,0,1,0,69085,1422970,20,17740,864550,0.15,4,5,9,0
12,8,0,2,4279,2140657,2015,6,4,1,1,1,3,0,78630,1121399,10,8900,1019258,0.16,9,7,2,0
0,5,0,1,2351,754171,2011,2,2,1,0,0,2,0,68420,415072,10,16905,339099,0.07,7,1,4,1
10,0,2,2,3807,2284210,2005,5,5,5,0,0,0,1,28510,1761340,30,18625,522870,0.39,10,2,7,0
4,21,4,2,2388,1005219,2017,4,2,1,0,0,2,1,82480,802907,30,14845,202312,0.06,5,1,9,0
1,30,4,2,5598,1115228,2012,5,5,4,0,1,3,1,39348,903475,30,11535,211753,0.15,10,9,3,0
9,6,2,0,4324,778356,1999,0,5,2,1,0,0,0,38510,459176,30,15320,319180,0.08,2,1,7,0
9,14,1,1,2050,365799,1963,2,8,4,0,1,4,0,8248,229879,30,12820,135920,0.18,5,10,10,0
5,25,3,0,2178,650831,1963,3,1,1,1,1,0,0,20505,507566,25,11120,143265,0.17,7,4,5,1
8,34,1,2,452,320364,2012,0,7,2,1,1,0,0,95695,206122,15,15610,114242,0.02,9,8,6,1
12,12,4,2,2262,1128323,2010,6,2,1,1,0,2,0,47615,753342,25,18460,374981,0.11,9,6,9,1
4,19,2,2,1788,754557,2016,2,7,4,1,0,1,0,61950,475271,20,19275,279286,0.06,10,1,8,1
6,24,2,2,1567,236138,1991,1,1,1,0,0,0,1,9500,110817,20,2806,125321,0.09,6,8,10,0
0,22,0,1,5624,1798979,2015,3,6,2,1,0,2,0,99910,1080738,10,16530,718241,0.12,3,6,4,0
10,10,4,0,761,459439,1969,0,6,5,0,0,2,0,78710,197003,10,7860,262436,0.03,1,3,9,0
7,15,0,1,4273,1919215,1990,6,5,3,0,1,1,0,54955,1593689,30,16815,325526,0.18,7,9,4,1
9,14,0,2,5405,973536,1985,3,7,1,0,1,1,0,14024,674660,10,8845,298876,0.55,10,8,7,0
11,16,2,1,1863,741815,1983,0,5,4,1,0,1,0,97010,493324,30,9935,248491,0.03,2,6,5,0
12,8,4,2,4062,2033062,2015,5,7,4,0,0,3,0,69880,1330598,30,5220,702464,0.12,3,9,8,0
6,13,0,2,5935,889819,2015,4,7,4,1,0,1,0,14301,750402,20,3100,139417,0.39,7,4,3,1
5,3,4,1,4402,1316347,1962,1,5,5,1,0,0,0,16100,1058953,10,5685,257394,0.75,9,10,8,0
1,36,4,0,4102,824981,1984,6,5,1,1,0,3,0,18554,473108,20,3825,351873,0.19,4,5,3,0
7,37,4,0,475,216655,1982,3,3,2,0,1,2,0,75090,137004,25,2820,79651,0.01,6,10,1,0
11,4,0,2,4796,1921427,1977,3,5,4,0,0,1,0,89810,926982,25,10195,994445,0.07,8,5,8,1
0,35,1,0,1586,508681,2005,4,3,1,1,0,1,1,42150,288070,10,11055,220611,0.08,5,5,10,0
3,32,3,2,3420,1295703,1993,6,1,1,1,1,2,0,33800,993278,25,6755,302425,0.2,10,7,3,1
9,14,1,1,3657,660779,1995,4,3,1,0,0,3,0,19862,524813,30,9100,135966,0.17,1,1,6,0
1,36,5,1,4384,877904,1971,0,5,3,0,1,4,1,38666,590382,15,13375,287522,0.13,8,6,6,0
1,30,4,2,1213,245588,1990,2,2,1,0,0,0,0,19902,151824,10,8745,93764,0.09,8,2,8,1
4,21,3,2,5019,2112475,1983,5,2,1,0,1,0,0,91555,1544454,10,11820,568021,0.19,6,6,4,0
4,28,4,2,4240,1777322,1969,0,2,1,0,0,0,0,94270,1419187,15,16695,358135,0.13,4,8,8,0
1,36,4,0,3871,776380,1974,5,7,7,1,1,2,0,13096,625875,25,15135,150505,0.32,6,3,3,0
10,10,0,2,1395,834880,2007,2,4,3,0,0,0,1,20150,546687,25,5315,288193,0.18,10,8,9,0
4,19,5,1,4870,2041103,1999,0,3,3,1,1,0,0,11615,1212623,20,16950,828480,0.78,2,6,7,0
5,11,0,2,2519,754699,1970,3,3,1,1,1,0,0,56425,330286,30,3640,424413,0.04,5,8,7,0
11,17,1,2,1436,574205,1967,4,1,1,0,1,1,1,85995,385801,10,15050,188404,0.05,8,10,4,0
4,28,3,1,5061,2126425,1968,0,5,4,0,1,0,1,21905,1018361,10,13495,1108064,0.53,7,2,6,0
12,12,3,0,2772,1385249,2019,6,1,1,0,1,1,1,69690,1168485,15,9060,216764,0.15,10,1,4,0
6,9,1,2,2195,333617,1989,0,2,2,0,0,0,0,17710,159602,30,1020,174015,0.06,10,4,9,1
6,1,1,0,3556,528918,1968,4,5,5,0,1,3,0,17876,377053,10,3102,151865,0.24,6,4,5,0
4,21,1,0,4916,2062418,1986,6,4,2,0,0,2,0,97010,1228653,15,17680,833765,0.11,4,8,7,0
9,6,4,1,3769,677599,1983,6,2,1,0,1,1,0,13566,448767,20,13175,228832,0.25,4,5,3,0
3,2,0,2,3485,1320024,1982,3,8,8,0,1,2,0,43170,896963,20,4415,423061,0.15,8,5,8,1
11,16,0,1,4930,1973108,2012,6,5,2,1,1,1,0,50495,852008,30,12505,1121100,0.11,7,10,7,1
12,18,4,0,4836,2422712,1994,1,5,2,0,1,1,1,22750,1066155,15,4015,1356557,0.41,1,4,8,0
5,25,3,0,4276,1287692,1974,2,8,8,0,0,0,1,26215,779726,15,18480,507966,0.26,6,1,6,0
7,15,0,0,3605,1620338,2023,4,5,2,1,1,0,0,34360,1043235,15,13935,577103,0.26,6,2,9,0
9,6,4,2,2421,434537,1986,4,5,4,1,0,0,0,26222,194264,25,10590,240273,0.05,4,7,4,0
6,9,3,1,3420,511189,1962,0,1,1,0,1,0,1,11262,421862,25,3429,89327,0.25,7,8,4,0
11,4,0,0,3859,1546017,2007,1,1,1,1,0,0,1,94980,1193825,25,12025,352192,0.08,2,6,1,0
0,22,1,2,5737,1834604,1990,2,8,1,0,0,1,0,23330,1047560,20,17640,787044,0.33,5,1,3,0
5,11,2,0,3411,1020109,1972,4,8,7,1,1,1,1,12630,678319,20,18980,341790,0.4,3,7,10,0
6,7,2,1,5345,801422,1980,6,8,5,0,1,1,0,4053,419193,10,1953,382229,1.17,9,7,7,0
4,28,1,0,2760,1158904,1981,0,5,5,1,0,2,0,62635,886577,10,14895,272327,0.16,9,4,7,1
9,6,2,2,3537,633573,2013,4,3,2,0,0,3,0,28992,490745,20,9870,142828,0.13,8,6,7,0
3,32,0,0,3343,1265625,1989,5,1,1,1,1,1,0,44315,621367,15,14150,644258,0.12,4,1,4,0
12,31,0,1,1562,778950,2011,0,3,2,0,0,2,0,81265,481306,15,3140,297644,0.05,7,1,8,1
9,6,4,2,3826,690820,1977,0,3,3,0,0,3,0,9276,524095,20,15670,166725,0.42,10,5,9,0
10,10,0,2,2610,1569763,1965,1,8,1,1,0,2,0,90850,809397,10,13650,760366,0.1,10,10,10,1
12,31,3,1,3913,1955683,1964,1,6,4,1,1,4,1,87885,1656881,20,8405,298802,0.14,1,4,1,0
3,2,0,0,822,311370,1967,1,8,3,0,1,1,0,52060,223953,15,7475,87417,0.04,2,1,7,0
10,10,1,1,3258,1959086,1976,0,3,1,1,0,0,0,63055,1249895,30,19645,709191,0.13,1,3,5,0
10,10,2,2,4265,2563637,1969,6,7,5,1,1,0,0,18235,2015766,20,7920,547871,0.82,4,1,1,0
3,2,4,2,3357,1270798,2009,2,2,2,1,1,0,0,70050,805921,15,16045,464877,0.1,4,1,9,0
4,21,1,2,2734,1148699,1984,2,4,1,1,0,2,0,83120,843301,30,4600,305398,0.06,8,8,8,1
8,34,3,1,5819,4074750,1974,1,6,1,0,1,1,0,22050,3155218,30,12770,919532,0.9,3,7,10,0
4,28,0,0,4110,1725453,2014,0,1,1,0,1,2,1,38405,1250603,20,16855,474850,0.24,6,8,1,0
11,20,1,2,3442,1376032,1974,3,8,8,1,1,0,1,97270,815851,25,9195,560181,0.06,3,8,4,0
1,30,4,0,3268,653984,1961,4,7,3,0,0,3,0,18506,377537,25,17950,276447,0.14,8,7,6,0
0,35,3,0,4182,1341276,1962,2,1,1,1,0,0,0,98875,914519,25,6885,426757,0.06,4,8,6,0
4,19,0,0,4843,2030329,1963,2,5,2,1,0,3,0,58695,1724634,20,8195,305695,0.22,1,8,9,0
0,35,1,1,4375,1403413,2020,6,5,3,0,0,1,0,44110,1022818,20,15200,380595,0.17,6,1,6,0
4,21,2,0,1516,633693,1997,0,5,2,0,1,3,1,68530,377533,15,4910,256160,0.05,1,4,7,0
8,34,2,0,1466,1021429,2023,1,5,5,1,0,4,1,97870,681648,30,16875,339781,0.04,1,4,5,0
6,29,4,1,1078,164526,2022,3,1,1,0,0,1,1,18208,129378,20,758,35148,0.05,9,3,3,0
7,37,4,2,2672,1202480,1994,4,1,1,1,0,1,0,36325,995954,20,7755,206526,0.2,9,10,2,1
2,38,2,1,5981,2094241,1966,1,7,6,1,1,0,0,17090,1477626,20,17690,616615,0.64,7,1,6,0
9,14,3,1,1586,285820,2020,1,5,2,0,1,2,0,24284,208032,25,7835,77788,0.06,6,6,3,0
5,25,4,1,1148,348598,2022,3,1,1,1,0,1,0,39395,267609,15,6655,80989,0.06,8,8,3,1
7,27,4,2,1697,768313,1961,6,3,2,1,0,0,0,39565,502516,30,3590,265797,0.08,4,8,7,0
5,11,3,2,5316,1592959,1981,3,6,1,0,1,1,0,54175,662696,25,11830,930263,0.08,9,8,6,1
7,15,3,0,4065,1827403,1999,1,3,2,1,0,1,1,20310,1127070,30,4295,700333,0.35,8,7,8,0
10,10,5,0,5866,3517604,1988,4,6,6,1,0,1,1,20935,2828606,30,6880,688998,0.85,10,1,4,0
8,34,1,1,2783,1944800,2017,1,6,3,1,1,1,0,48835,1189037,30,8580,755763,0.15,7,2,8,1
0,35,0,2,2202,699983,1969,3,6,5,1,0,1,0,54105,293280,15,8330,406703,0.05,10,7,1,1
11,20,2,0,5100,2043751,1985,3,1,1,1,1,0,1,52380,884182,25,7920,1159569,0.11,7,8,2,0
0,5,4,2,4301,1380149,1980,2,7,4,1,0,4,0,14500,663639,20,12045,716510,0.34,3,8,7,0
6,7,0,2,3221,479520,1983,6,6,3,0,1,1,0,19878,230461,10,2986,249059,0.13,2,2,2,0
3,32,3,1,5836,2213203,2014,2,5,4,1,1,0,0,68270,1065104,25,6845,1148099,0.11,10,1,1,1
4,28,2,2,1877,785407,1964,2,4,3,0,0,2,0,12645,645791,30,12985,139616,0.32,6,10,7,0
4,19,2,0,4776,2001754,1969,4,5,4,1,0,1,0,48180,1560871,15,5215,440883,0.28,9,10,4,1
12,18,1,0,1278,637653,1969,4,6,5,1,1,1,1,60675,530366,30,7895,107287,0.06,8,6,9,0
11,4,5,2,3305,1317900,1979,4,5,4,1,0,1,0,10610,955710,20,17095,362190,0.67,7,1,2,0
5,25,5,1,2104,626238,2011,3,3,3,0,1,0,0,71620,334043,30,5255,292195,0.03,5,4,3,0
1,30,3,1,951,191913,1994,3,1,1,1,0,2,0,10468,149856,10,3970,42057,0.16,1,5,2,0
12,26,0,1,4399,2194953,1971,5,7,7,0,0,2,0,92420,1146133,30,9420,1048820,0.08,1,9,10,0
6,13,4,1,5911,887310,2023,2,7,7,1,1,0,1,3182,615599,30,3193,271711,1.22,4,4,6,0
6,24,4,2,5528,830555,1966,3,8,3,0,1,1,0,6042,670818,15,1100,159737,0.97,1,7,9,0
3,2,5,0,684,255959,2023,3,2,2,0,0,2,1,66295,214601,30,13245,41358,0.02,7,1,5,0
9,6,0,0,3437,617308,1977,0,5,1,0,0,2,0,23622,404225,20,5965,213083,0.13,8,2,9,1
1,36,3,1,5539,1110045,2014,0,2,2,0,0,0,0,12426,800236,10,10305,309809,0.73,10,1,8,0
4,21,0,0,2643,1109797,2004,2,3,3,1,0,1,0,50440,775918,30,15095,333879,0.1,4,6,4,0
2,38,2,2,4877,1707380,1987,2,5,1,0,0,0,1,48300,1268671,30,11640,438709,0.17,1,9,3,0
1,36,0,0,469,90369,1975,5,3,2,1,1,0,0,27648,68117,10,14290,22252,0.03,2,3,9,0
7,37,0,1,4300,1935456,2017,3,4,3,1,1,1,0,84915,1335410,30,11520,600046,0.1,9,8,2,1
6,9,4,2,4942,744247,2002,3,6,3,1,1,1,0,11236,390045,10,2551,354202,0.39,1,5,4,0
7,15,2,1,3356,1506134,2016,4,1,1,1,1,1,0,95990,804547,25,13990,701587,0.06,9,10,8,1
0,22,5,2,4017,1287781,1970,4,2,2,0,1,2,0,45005,923485,30,5820,364296,0.13,10,2,7,1
3,32,5,0,5990,2275680,1966,3,5,3,0,1,1,0,76295,1165352,20,14180,1110328,0.11,3,8,10,0
2,38,2,0,730,253312,1985,2,3,2,1,0,1,1,40590,106362,20,16870,146950,0.02,8,4,2,0
10,10,0,2,5118,3072738,1994,6,6,1,1,1,2,0,65445,1240293,15,3405,1832445,0.17,5,2,4,0
9,6,4,1,3225,581742,1989,5,5,2,0,0,1,0,33070,320767,25,2805,260975,0.07,7,1,6,1
9,6,5,0,669,117507,1985,6,1,1,1,1,3,0,30654,59978,25,17425,57529,0.01,4,3,1,0
9,6,1,0,5358,964045,1977,0,3,3,0,0,1,0,17508,488865,30,10915,475180,0.18,10,9,8,1
9,14,3,2,2643,478048,1975,6,2,2,0,1,2,1,29552,280707,20,7165,197341,0.07,6,4,3,0
7,37,1,1,4095,1842751,1990,2,5,3,1,0,3,0,64800,1397461,20,4990,445290,0.16,3,4,2,0
12,12,1,2,1315,658251,1988,4,5,4,1,0,3,0,97820,536819,20,12855,121432,0.04,4,7,8,0
3,2,5,0,2801,1064214,1972,4,8,1,1,0,0,0,44160,889576,25,4685,174638,0.14,4,8,9,0
8,34,4,1,1773,1236643,1992,6,5,1,1,1,0,0,64600,794495,15,14325,442148,0.11,3,8,1,0
11,4,5,2,3998,1596009,1986,6,6,6,1,0,1,1,15335,1137666,10,16660,458343,0.84,9,2,9,0
4,28,4,1,5134,2160776,2018,4,1,1,1,1,0,0,71845,1572088,30,3830,588688,0.14,8,1,3,1
0,35,5,0,3102,995284,1973,5,5,5,0,0,4,0,45135,494431,15,9140,500853,0.1,1,1,3,0
1,30,2,0,5798,1155105,2018,0,5,1,1,1,5,0,16758,586018,30,15985,569087,0.22,10,9,7,0
12,8,5,1,1637,817109,1989,2,6,3,0,1,1,1,60285,588138,15,11325,228971,0.08,1,1,6,0
11,4,5,2,3107,1246980,2000,0,1,1,0,1,0,0,17425,905446,25,8905,341534,0.35,7,7,8,1
1,36,0,2,4403,882750,1999,4,1,1,1,0,1,0,33398,558374,25,6725,324376,0.11,7,2,10,1
5,25,2,0,854,256288,2016,1,4,4,1,1,0,0,88560,201619,10,5685,54669,0.03,3,10,1,0
0,35,4,1,3893,1249703,1991,0,1,1,1,1,1,0,25260,695468,25,4195,554235,0.19,4,9,10,0
5,25,1,2,1117,332909,2006,4,8,2,0,0,1,1,81670,145294,20,14600,187615,0.01,3,5,9,0
5,11,5,1,2457,736450,1994,2,4,1,0,1,2,0,36040,497611,30,13740,238839,0.09,2,7,3,0
10,0,5,1,2034,1220495,1987,4,6,5,0,1,1,1,44575,730587,20,16295,489908,0.12,2,7,3,0
5,25,2,2,3552,1060697,1998,3,7,6,0,0,1,0,65595,627395,20,18720,433302,0.07,1,7,8,0
1,30,0,1,547,108444,2011,2,6,5,0,1,1,1,37370,45344,15,4145,63100,0.01,5,6,7,0
11,17,0,1,5138,2058428,2010,2,7,4,0,1,0,0,32670,1697683,15,19185,360745,0.45,5,3,10,0
2,39,3,2,3258,1140004,1961,3,5,4,1,0,1,0,37400,952750,15,16380,187254,0.22,8,6,1,1
7,15,1,1,2734,1232044,1996,5,6,5,1,0,2,0,83450,503069,30,15475,728975,0.04,6,3,9,0
4,21,4,0,3029,1267701,1993,3,6,6,1,0,1,1,99965,600687,20,15945,667014,0.04,1,7,5,0
7,37,2,1,3986,1792077,1973,4,3,2,1,0,1,0,98415,1495763,25,16620,296314,0.1,5,6,1,0
10,10,1,2,5131,3078170,1982,5,2,1,0,0,3,1,47005,1234852,15,4185,1843318,0.23,3,10,6,0
0,35,5,1,2827,904457,1966,3,1,1,1,1,3,0,75625,616759,30,3160,287698,0.05,9,4,9,0
5,11,3,0,5861,1758505,1985,4,4,2,1,0,1,0,91200,1010306,20,17405,748199,0.08,3,2,1,0
0,35,3,2,1350,427477,1968,2,1,1,0,0,3,1,62160,177427,30,13455,250050,0.02,9,3,9,0
8,34,2,1,5209,3649231,1984,5,1,1,0,1,0,1,62905,2718380,15,15070,930851,0.38,6,3,5,0
12,31,0,1,5191,2599988,2005,1,8,5,1,1,2,0,55070,1621552,20,15665,978436,0.22,6,7,2,0
3,32,5,0,4193,1589043,1972,4,4,3,0,0,1,0,31525,824364,25,8090,764679,0.18,7,2,10,1
4,19,4,2,4055,1707392,2005,6,7,7,1,0,1,0,99920,1070262,20,15090,637130,0.08,10,8,4,1
5,11,3,1,1776,535807,2009,3,4,1,0,1,2,1,89785,325300,10,16795,210507,0.04,10,8,1,0
9,14,1,0,3535,639847,1967,2,6,3,1,0,1,0,12540,362355,30,3875,277492,0.18,6,1,1,0
5,25,4,1,4377,1316705,2016,4,8,7,1,1,0,0,85230,741214,20,2610,575491,0.06,8,9,5,1
3,33,2,2,2973,1130425,1968,5,1,1,1,1,1,0,77220,641856,25,16170,488569,0.06,1,6,2,0
2,23,0,2,2420,842995,1987,5,3,2,0,0,0,0,94175,466295,25,8110,376700,0.03,8,5,5,1
6,7,5,2,4489,675536,1985,0,5,1,1,0,0,0,19031,297829,10,2161,377707,0.18,8,4,9,1
12,8,5,0,3168,1584278,2002,5,5,5,1,0,1,1,44155,730830,25,5655,853448,0.11,6,5,2,0
5,3,3,1,1254,374689,1985,4,3,2,1,0,2,0,49035,250464,15,10420,124225,0.04,1,3,1,0
7,27,0,1,2157,974817,2002,2,6,2,0,0,0,1,48735,424243,25,18645,550574,0.06,3,7,2,0
11,17,4,0,1861,739421,2012,2,5,1,1,1,1,0,78540,343864,25,16820,395557,0.03,8,9,1,1
11,20,1,1,1733,697224,1987,3,3,2,0,1,0,0,43660,563719,25,13840,133505,0.09,7,10,4,1
2,38,0,0,5520,1927305,1984,3,4,1,1,0,1,0,38945,1212470,10,14065,714835,0.35,6,4,5,0
12,31,4,1,2759,1374504,1995,6,5,3,1,1,2,0,67850,1001571,30,12230,372933,0.09,2,7,2,0
0,35,3,1,3228,1034851,1996,3,6,1,0,0,2,0,50865,718094,15,8130,316757,0.12,4,9,3,0
0,5,3,1,478,156089,2014,2,4,1,0,1,1,0,79390,81619,25,11685,74470,0.01,4,1,3,0
7,15,0,0,1162,526377,1978,0,6,6,0,1,2,0,78205,405121,20,4640,121256,0.04,7,3,3,1
5,25,4,1,1182,356752,2017,1,2,1,0,1,3,0,93300,188251,30,12495,168501,0.01,4,5,2,0
6,9,2,1,750,111412,1984,2,3,2,0,1,2,0,18163,64948,10,3651,46464,0.04,6,9,10,0
12,31,2,0,1474,740001,1991,6,3,1,1,1,2,0,18365,330554,30,9695,409447,0.11,1,8,10,0
4,19,1,1,504,209130,1987,6,7,5,0,0,0,0,36200,114697,15,7590,94433,0.03,4,5,2,0
2,23,1,0,1285,445836,2020,1,2,1,0,0,1,0,15035,272194,25,6240,173642,0.12,7,6,2,1
3,33,3,2,4432,1682923,2019,3,3,3,1,0,1,0,98105,808053,15,16945,874870,0.07,1,10,4,0
10,0,2,2,2683,1612854,1996,3,6,2,0,0,0,0,67695,846879,30,5855,765975,0.08,6,9,3,0
1,36,5,0,1942,392495,1989,2,8,6,1,0,2,0,21576,289625,30,16055,102870,0.08,8,2,1,1
0,22,3,1,973,313840,1978,2,5,3,0,0,1,0,27605,165459,20,13490,148381,0.04,2,8,3,0
10,10,2,1,5056,3032931,2015,2,7,2,0,1,0,1,40015,1493684,25,17025,1539247,0.25,5,9,6,0
8,34,3,1,1230,861814,1993,2,5,3,0,0,2,0,80300,344865,15,18140,516949,0.04,6,10,8,0
9,14,0,2,402,74692,1988,6,5,3,1,1,1,0,11446,30504,15,17055,44188,0.02,9,8,5,1
10,10,3,0,2430,1462409,2010,1,1,1,1,1,2,0,67615,692360,25,4920,770049,0.07,9,3,7,1
7,15,4,2,3814,1720779,2010,5,3,3,0,1,0,0,57995,779907,25,16730,940872,0.09,2,5,10,0
0,35,0,0,4108,1313996,1983,5,4,3,0,1,1,0,25050,617245,10,5315,696751,0.28,4,8,10,0
9,6,0,0,4147,744565,2019,1,7,2,0,0,3,0,21680,614131,25,16760,130434,0.19,5,9,9,0
6,1,1,2,3250,485839,2005,2,3,2,1,1,0,0,19784,317148,30,2774,168691,0.1,6,7,1,0
10,0,5,0,1666,1002747,1999,1,4,4,1,1,1,0,21610,702008,10,18725,300739,0.37,8,10,10,1
12,18,5,1,5422,2710224,1984,3,6,4,0,1,2,0,73175,1336026,20,4920,1374198,0.14,9,8,3,1
3,33,1,1,1973,748147,2004,6,7,4,1,0,2,0,69640,406809,15,18690,341338,0.05,1,10,10,0
3,32,2,0,2925,1116310,2020,3,5,5,1,1,1,0,92930,522255,25,17415,594055,0.04,4,2,3,0
1,30,2,0,1780,353193,1970,3,2,2,1,1,1,1,20418,239503,25,5615,113690,0.08,10,10,9,0
9,14,3,2,3554,637375,1962,4,8,2,0,0,0,1,33614,335944,25,7695,301431,0.07,10,5,6,0
11,17,0,2,1670,666477,2010,1,6,4,0,1,1,1,73240,333189,25,19275,333288,0.03,8,10,5,0
4,28,0,1,2528,1061483,1986,2,8,2,1,0,1,0,31950,666255,20,19445,395228,0.16,1,9,3,0
12,8,5,0,3714,1859487,2017,3,2,1,0,0,4,0,19335,1526508,20,13010,332979,0.59,6,1,1,0
2,38,2,1,4851,1694508,1977,5,1,1,0,0,1,1,59840,1286183,25,3660,408325,0.15,1,5,7,0
8,34,1,2,2705,1889906,1996,3,5,2,1,0,1,1,32690,1580222,10,6510,309684,0.55,10,5,6,0
8,34,1,0,3850,2698772,1987,1,7,6,0,1,0,0,65800,1167399,10,16495,1531373,0.2,2,10,3,0
5,3,3,2,2749,825525,1970,5,8,4,1,0,1,0,10905,420848,10,3875,404677,0.44,1,10,1,0
8,34,5,0,4852,3392652,2004,1,3,3,1,1,3,0,83765,2414137,25,16045,978515,0.19,7,5,10,0
10,0,5,0,1841,1104413,1962,2,6,3,1,0,2,1,60305,670870,15,12450,433543,0.1,9,7,6,0
6,13,4,0,3894,585660,2005,5,4,4,0,0,1,0,11568,490382,20,2450,95278,0.32,9,8,4,1
4,21,0,1,1198,498731,1998,4,1,1,1,0,2,1,33095,371264,20,12115,127467,0.08,3,3,6,0
9,14,0,1,4747,852644,1973,6,2,1,1,0,1,0,31660,490526,10,2940,362118,0.18,5,4,3,0
